artistName,trackName,fall,spring,summer,winter,genres,track_id,danceability,energy,valence,tempo,duration_ms
Sibel Can,Diken Mi Gul Mu?,30869,416074,0,0,"arabesk, turkish folk, turkish pop",0QQ1BLUudNdqOHg3FpFnYH,0.701,0.569,0.505,100.009,208037
Sibylle Baier,I Lost Something in the Hills,0,525037,0,421414,new weird america,2ucFCqazVVhPKHDoaR73t8,0.632,0.14,0.146,117.496,208107
Simge,Askin Olayim,0,606806,0,7338,"deep turkish pop, persian pop, turkish pop",4o4kbDP7DMVFPwAf5D5bj9,0.556,0.582,0.561,75.976,251780
Simge,Uzulmedin mi?,0,282759,0,0,"deep turkish pop, persian pop, turkish pop",7s4j3L5z2qU6ferYLOmFz9,0.617,0.698,0.351,91.018,303859
Simge,Yanki,265964,265964,0,0,"deep turkish pop, persian pop, turkish pop",4y3QBJf9E8yDJCEFbRK8xk,0.592,0.776,0.416,90.963,265965
Simone White,Tiny Drop,0,0,0,438148,etherpop,0btMMilJ1g1tHUiLCXysDi,0.375,0.326,0.283,107.772,219075
Sinan Guleryuz,Senle Ben,0,0,0,1620,,09Xc6W2AqLWbp1O34bEvdd,0.621,0.369,0.616,152.269,252632
Skapova,Son Arzum,0,720,0,12843,,625VGPqFsGw96PM609TOrs,0.521,0.565,0.236,91.089,203129
Ski Mask The Slump God,Unbothered,0,0,4899,0,"hip hop, miami hip hop, pop rap, rap, trap, underground hip hop",5hwUsRKvnO5yThjVrxHQVt,0.884,0.445,0.851,125.008,138427
Skid Row,I Remember You,0,1509,0,0,"album rock, glam metal, hard rock, metal, rock",4ZpXHlV2vQVfPXUvbDSZ92,0.345,0.531,0.49,176.302,313693
Skrillex,HUMBLE. - SKRILLEX REMIX,0,75859,0,0,"brostep, complextro, edm, electro, pop dance",65ES1qwOB577ZnTkizMXJJ,0.901,0.934,0.868,150.037,156800
Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",0,1024,0,0,"piano rock, viral pop",5W8HXMOMLtXLz0RGKUtnlZ,0.664,0.692,0.233,154.924,257369
Slackwax,Close to My Fire,0,0,0,1834,"electro jazz, nu jazz",1opfac9GrsjyomLgQiS33Z,0.709,0.525,0.536,89.967,227800
Sleepy Hallow,2055,557721,0,139971,123986,"brooklyn drill, nyc rap",4XvcHTUfIlWfyJTRG0aqlo,0.829,0.512,0.638,80.511,123987
Slipknot,Danger - Keep Away,0,3029,0,0,"alternative metal, nu metal, rap metal, rock",6zZl4RKS9pRRlQHIk4CG7A,0.195,0.342,0.0424,69.081,193907
Slovak Philharmonic,"Requiem In D Minor, K. 626: Sequence: VI. Lacrimosa Dies Illa",2389,231755,103629,794791,"orchestra, symfonicky orchestr",5p3xMIHQ6YoAIaSgZeOkNa,0.069,0.101,0.0707,74.782,199840
Slovak Philharmonic,"Romance No. 2 In F Major, Op. 50",0,0,0,590000,"orchestra, symfonicky orchestr",2czeDRZOW7Ca8u6qImjtX0,0.178,0.0575,0.0767,87.874,590000
Slow Cats,Mister Magical Mixture,29651,0,0,0,,5jKqNsN0rFD2Q95rgqU5nx,0.523,0.896,0.306,159.906,186000
Slum Sociable,Treated Like The Weather,250795,0,0,0,australian indie,153zmFwhghc6r16QzJSkxb,0.48,0.576,0.351,97.873,250796
Smith & Burrows,Wonderful Life,0,517205,23981,22655,,0pMmIEwZpl31qkiUqSAYBo,0.744,0.476,0.839,161.908,161508
Snail Mail,Let's Find an Out,0,0,0,126449,"art pop, baltimore indie, bubblegrunge, indie pop, indie rock",3OyChCoOtUD2PwDNgHMSLt,0.573,0.45,0.143,95.97,133227
Snoop Dogg,Ain't No Fun,0,0,0,22341,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",48L48tRFSix1EAasVIpHR6,0.809,0.511,0.358,97.507,128526
Snoop Dogg,Ain't No Fun (If The Homies Can't Have None),35348,83130,10342,0,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",6aPFJ2b6iApBxXHNFzzYAB,0.662,0.843,0.619,99.47,200627
Snoop Dogg,Drop It Like It's Hot,1671,0,0,0,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",2NBQmPrOEEjA8VbeWOQGxO,0.888,0.632,0.662,91.979,266067
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",895,179751,25859,227015,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",5HQVUIKwCEXpe7JIHyY734,0.715,0.655,0.531,95.078,207333
Snoop Lion,Smoke the Weed (feat. Collie Buddz),4961,0,0,0,reggae fusion,37xmYCdS1pNz8TRFoaKvrR,0.645,0.821,0.661,171.974,208960
Sohn Aelia,Herinneringen,0,0,0,3925,sleep,0CMYUXTTTmI6Lwc0opH2XG,0.0685,0.00342,0.0581,73.644,172357
Solere,Masert,0,0,0,202616,,5H7bt2n2OTzDBNrtT2slH3,0.836,0.522,0.37,143.993,202616
Solo Made,Arest,0,127402,0,0,drift phonk,0yF5DGzep35JZJDpMAIsqy,0.93,0.633,0.243,115.046,127402
Son Feci Bisiklet,Bikinisinde Astronomi - Bonus Trek,1541086,0,0,181930,turkish rock,1R6rAl2uzy8vdTBQ0qElO6,0.45,0.309,0.272,101.08,181931
Son Feci Bisiklet,Pazar Ve Ertesi,0,205282,0,0,turkish rock,21NHRQP2RZnlMMKAlxwGMS,0.692,0.515,0.739,104.977,205283
Son Feci Bisiklet,Rahatsiz Vals,0,0,29919,0,turkish rock,1LB6KkpKJeGWbg9BOy07wS,0.678,0.719,0.622,104.995,162235
Son Feci Bisiklet,Uyku,0,0,0,264960,turkish rock,11IvpUALm0Canz1N6JBGEJ,0.481,0.519,0.121,139.981,264960
Son Lux,This Is A Life,447,480825,163491,618629,abstract hip hop,20UK2eUwlRzNuW60gzITuj,0.236,0.156,0.0919,85.78,161022
Sophie Hunger,Le vent nous portera,0,0,0,226184,"swiss indie, swiss rock",0UC6CJgTFCikxLJZMNw8Xu,0.545,0.152,0.075,90.869,226184
Sorenious Bonk,Life,1344,16269,8372,735469,,5gB2IrxOCX2j9bMnHKP38i,0.562,0.934,0.558,103.042,275640
Sorenious Bonk,Life (feat. Signe Mansdotter),0,0,0,170082,,1txcC56K3tmjDkKYILB8wl,0.364,0.379,0.18,73.998,240573
SoulChef,Write This Down (Instrumental),8447,633773,179898,200785,ambeat,2sp7OAH4MJgSxZuA3hVCAg,0.826,0.738,0.782,93.005,188421
SoulkaOuter,Polozhenie,0,0,0,78350,,66dSEzKfJxn4hQrBRpa9SR,0.629,0.52,0.221,80.521,209154
South Central Cartel,Hit the Chaw,0,241007,54388,853,"chicano rap, g funk, west coast rap",3SiRxR0jSnaxhU1ENgmlNk,0.565,0.719,0.679,84.462,332088
Spacey Jane,It's Been a Long Day,0,0,0,245660,"australian indie rock, australian surf rock, fremantle indie, perth indie",4oc0dMfgMj6cA7WCJneZrD,0.579,0.62,0.541,104.981,244461
Sparky Deathcap,September,56036,613131,458975,0,,0xahPNJVFHGMEFxu9kergk,0.591,0.333,0.504,139.833,189681
Stabil,Lavanta,0,42,0,0,deep new wave,7izOc7Oi4jU4VqLmDMqARt,0.58,0.149,0.0373,65.964,123636
Stand High Patrol,My Research,201559,0,4363,0,"french dub, french reggae",0OE4BlNBPUxNbMjdCnW0Hu,0.636,0.787,0.919,183.025,195343
Stand High Patrol,Sleep on It,874,0,0,0,"french dub, french reggae",3BZqRfYykl706UFrdR7byF,0.4,0.522,0.849,120.022,182813
Stap,Bitanem,0,850,0,0,"contemporary country, outlaw country",0DELAE87UK3yU5iY72uN3M,0.767,0.47,0.372,140.004,204554
Stap,Ciss,0,278412,0,0,"contemporary country, outlaw country",0WSlOSMLJWoWUpWci9nnRb,0.507,0.763,0.708,176.193,186853
Stap,Nolur,0,258048,0,0,"contemporary country, outlaw country",6yB3rQMeDyQw31rYvVWglg,0.788,0.686,0.632,149.951,258048
Stella,The Race,472465,202500,5364,0,,3wGXyJGsCf1myH5MooQIqE,0.766,0.606,0.352,160.223,140000
Stephen Marley,Hey Baby,2005,0,0,0,"reggae, roots reggae",3rfhI32Il2hVRKDkuGeeen,0.595,0.912,0.762,128.024,234453
Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,7346,1067990,389303,0,gen z singer-songwriter,1Y3LN4zO1Edc2EluIoSPJN,0.551,0.55,0.342,101.19,176440
Steve Lacy,Bad Habit,0,3668,0,0,afrofuturism,5CM4UuQ9Gnd6K2YyKGPMoK,0.686,0.507,0.69,168.955,232115
Steve Lacy,Dark Red,18130,174875,310724,173104,afrofuturism,3EaJDYHA0KnX88JvDhL9oa,0.603,0.784,0.769,172.041,173104
Sticky Fingers,Clouds and Cream,0,174933,0,0,"australian reggae fusion, australian surf rock, reggae fusion",3SgtWWcfx3W44mT03kwxKe,0.629,0.866,0.719,90,174933
Sticky Fingers,Cool & Calm,1728,0,0,0,"australian reggae fusion, australian surf rock, reggae fusion",13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,0.786,130.027,237627
Sticky Fingers,Fake A Smile,15441,0,4687,0,"australian reggae fusion, australian surf rock, reggae fusion",79QJyCeKedEGv6njcE7S8m,0.421,0.0514,0.201,127.788,156000
Sticky Fingers,Velvet Skies,295219,230854,14750,0,"australian reggae fusion, australian surf rock, reggae fusion",0SJNQ3VTqPggtLdtMFE0vl,0.583,0.679,0.317,127.945,289291
Still Woozy,Goodie Bag,0,0,146390,0,"bedroom pop, oakland indie, pov: indie",4vHNeBWDQpVCmGbaccrRzi,0.739,0.522,0.619,138.263,146390
Sting,Desert Rose,285960,0,0,0,"permanent wave, soft rock, sophisti-pop",4WhyHQ2BXi2VU1iaFbF6jv,0.577,0.654,0.13,111.993,285893
Sting,Englishman In New York,267266,0,0,0,"permanent wave, soft rock, sophisti-pop",4KFM3A5QF2IMcc6nHsu3Wp,0.674,0.347,0.647,102.013,267267
Sting,Fields Of Gold,222120,0,0,0,"permanent wave, soft rock, sophisti-pop",2sHdiMfWSSScblNhoJgHRj,0.59,0.339,0.419,105.974,232573
Sting,Shape Of My Heart,279695,293175,9746,98413,"permanent wave, soft rock, sophisti-pop",6CKoWCWAqEVWVjpeoJXyNH,0.537,0.373,0.244,83.936,279227
Stromae,Tous les memes,0,0,0,105733,"belgian pop, g-house",1GC1MIaRMW3kfVK9VyD5Ii,0.701,0.637,0.647,109.959,210933
Sufjan Stevens,Back To Oz,618,316832,303170,257551,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",6s0F09N7jp4wSqN8vVgMQR,0.438,0.408,0.441,170.068,252053
Sufjan Stevens,Fourth of July,870,0,34690,0,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",5Qnrgqy1pAm9GyNQOgyVFz,0.435,0.104,0.162,120.484,279316
Sufjan Stevens,Mystery of Love,0,1364,0,248960,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",0MNNKSUU9OOQ8DSGWduw79,0.365,0.273,0.238,132.285,248965
Sufjan Stevens,The Only Thing,304801,294964,431940,1202182,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",5sxyNRAlsVwxOOQrXgs5kF,0.468,0.966,0.0611,102.978,253719
Sufjan Stevens,Video Game,3135,323304,273878,122696,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",7IAx9OvToHkT8C4ZlX9hwe,0.503,0.542,0.446,80.981,249259
Sufle,Pus,505638,0,0,0,"turkish alt pop, turkish rock",2KVwlelhxKUy8LVV6JypH3,0.42,0.672,0.476,168.019,238667
Suga Free,I'd Rather Give You My Bitch,490,8488,118395,1152,"g funk, west coast rap",60N6CmRQz4f5AYECxxgK3l,0.935,0.731,0.766,114.007,304333
Suga Free,Why U Bullshittin'?,1706,334691,116482,1130,"g funk, west coast rap",3zb1zBmkrPF6VW8RhlSYA1,0.842,0.691,0.697,95.038,265000
Suki Waterhouse,Good Looking,11141,0,0,66450,indie pop,0j3mqDTK4Z6lvrLzFCUUz6,0.364,0.554,0.257,150.079,214800
Sukriye Tutkun,Men Baharin Giziyam,0,0,0,119560,turkish folk,2syiX2pa936EW5VTzpNwOp,0.685,0.486,0.855,65.178,165293
Summer Cem,KONTAK (feat. Ezhel),176924,0,22778,0,german hip hop,0nHmrbUG2lvhiJ7dL4FfzU,0.882,0.536,0.832,100.001,158400
Summer Walker,Baby,0,13450,0,0,"r&b, rap",7aVKQJZwdqyEPkvKSyEuxj,0.548,0.461,0.64,84.723,88187
Sun June,Easy - bonus track,0,0,0,241133,"austin americana, countrygaze",3STXcQf77i4jzyaQCQZ4e7,0.702,0.479,0.692,104.011,241133
Sunny Suljic,Cold world,2260,0,230403,0,,2zeuF5HInFWvvDGBwekGvD,0.813,0.7,0.316,130.083,179883
Superorganism,Teenager,0,0,0,64999,art pop,7j31rVgGX9Q2blT92VBEA0,0.463,0.857,0.856,111.647,161920
Surf Curse,Freaks,511907,0,147062,0,"dreamo, indie surf, pov: indie, surf punk, vegas indie",7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,0.407,179.626,147062
Suzan Kardes,Egreti Gelin,0,0,0,430,"rumeli turkuleri, turkish jazz",3OgvyYJuixC8fjySBaEHgo,0.348,0.36,0.335,119.68,148147
Suzi Chavo,Takmam Kizim,16217,0,0,0,speed up turkce,1WRWizNPflcFqtvkuX7Z0B,0.467,0.748,0.587,160.484,63091
System Of A Down,Lonely Day,0,0,0,95869,"alternative metal, nu metal, rap metal, rock",1VNWaY3uNfoeWqb5U8x2QX,0.47,0.796,0.215,113.108,167907
Szymon,Blue Coloured Mountain,139116,0,3529,0,folktronica,1H13QHTCzJrCcOgZT7aatf,0.811,0.498,0.689,131.998,135680
T3NZU,Drive Forever,0,2080,0,0,,3SvpOhlLtl4vsqlExjpK50,0.732,0.367,0.32,109.98,225947
TEENAGE PUNK,SAFE CALL,0,112005,0,0,,1MvWzaN7IP1QQ9npWaI17c,0.723,0.432,0.126,105.05,112006
THE ANXIETY,Meet Me At Our Spot,162680,0,0,0,modern alternative pop,07MDkzWARZaLEdKxo6yArG,0.773,0.47,0.399,94.995,162680
THE MOON,The Underground,0,0,0,1610,,65U4u0K64Xs28gJOiXfTH9,0.497,0.944,0.318,150.021,179200
TM,1234 - Remix,0,11025,0,0,meme rap,6cfaji2e9CfYVZMhdK10Oe,0.902,0.354,0.422,105.027,146286
TNK,Yine Yazi Bekleriz,0,0,0,264270,turkish rock,1x75INH7D1FdcbGkKvmkF7,0.482,0.707,0.404,163.953,285806
TSU!,Bambu,0,0,0,218762,turkish alternative,2ALedeWvMQeNBvwMlpSY2C,0.725,0.328,0.681,153.445,168312
TSU!,Bishi Bishi,0,0,0,198182,turkish alternative,2HZLXBOnaSRhXStMLrq9fD,0.466,0.9,0.561,130.02,244804
TSU!,Black Seas Barracuda,0,0,0,169830,turkish alternative,28dZodOD4hhDucgZrSAw81,0.394,0.186,0.555,82.814,169830
TSU!,De Henares,0,0,0,72170,turkish alternative,2v5ddmoQACRYiFO2INrdvo,0.405,0.139,0.0952,102.398,202067
TSU!,"Dear Stanley, Thank You",0,0,0,162735,turkish alternative,0JZsOs4g57Y7E5sbjFTMln,0.307,0.183,0.352,157.79,162736
TSU!,Four in Jordan,58302,1267635,163478,627048,turkish alternative,5srr5go84JW7rup0MaHClt,0.308,0.13,0.366,106.982,141494
TSU!,How I Long the Creek of Frogs,0,0,0,164937,turkish alternative,0FdJYpbovqwW94sxwZ1sYW,0.304,0.194,0.162,101.174,164937
TSU!,Kaledran'dan Gecis,0,0,0,188354,turkish alternative,58DOjnXfRKRMdrVxvDctSj,0.418,0.084,0.0987,111.071,188354
TSU!,Maritime,0,0,0,1258,turkish alternative,558Ak8Q3GxOKDUFcxmvlKA,0.506,0.602,0.595,171.416,278639
TSU!,My Home Is Where My Heart Beats,547153,304006,692424,943614,turkish alternative,1dvns5VgYLgtJXY6uKFgG8,0.237,0.286,0.161,208.05,179252
TSU!,Prince Of Gumbay,0,2176,0,184780,turkish alternative,3F8ydJz1se1vIxZTRcRjIJ,0.685,0.93,0.487,124.011,123871
TSU!,Prince of Gumbay,0,0,0,184816,turkish alternative,00BCc4Gc7NQklSGF6O3LgU,0.617,0.114,0.223,105.038,184781
TSU!,Sonora,0,0,0,205244,turkish alternative,6D8GThe4smZsFMPhUjgy7N,0.659,0.358,0.645,94.177,181640
TSU!,The Great Pine,0,0,0,174860,turkish alternative,6HpKnqlyos2ZeI9Bn2VrNW,0.697,0.354,0.839,102.986,323667
TSU!,Yoz,0,0,0,2943,turkish alternative,7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,0.144,128.047,150043
TV Girl,Cigarettes out the Window,0,0,0,198960,pov: indie,6QeYSvYqYUsfBzsApbjDHO,0.625,0.659,0.594,113.551,198961
TV Girl,Lovers Rock,1360,727629,25524,660720,pov: indie,6dBUzqjtbnIa1TwYbyw5CM,0.559,0.871,0.572,104.97,213920
TZU,Got To Do,478964,0,3055,0,,0IhlnMNkFBH2OPLGig95Jl,0.801,0.587,0.618,99.078,238067
Taiwan MC,Bubblin',260929,0,0,0,french reggae,6QYrTHPz86JTy0R3sTMNJy,0.282,0.947,0.71,199.671,242283
Taiwan MC,One Last Dance,253551,0,0,0,french reggae,1nV6VafLPuRSsXgbDY3i6L,0.713,0.719,0.24,119.993,184000
Talking Heads,Psycho Killer - 2005 Remaster,0,9236,0,0,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo",1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,0.942,123.118,261413
Tally Hall,A Lady,0,0,0,63936,"ann arbor indie, pov: indie",7GkzY4rX5ChjsHM8JeBnU5,0.5,0.183,0.0962,83.055,64973
Tamahau,Know My Name,0,0,0,152352,,2d4ILEwTq8j804Z4e999YY,0.694,0.571,0.192,144.964,134173
Tame Impala,Eventually,0,0,0,1220,"australian psych, modern rock, neo-psychedelic, rock",5M4yti0QxgqJieUYaEXcpw,0.424,0.615,0.155,77.935,318591
Tame Impala,Feels Like We Only Go Backwards,0,0,0,192960,"australian psych, modern rock, neo-psychedelic, rock",0LtOwyZoSNZKJWHqjzADpW,0.303,0.9,0.491,149.508,192960
Tame Impala,"New Person, Same Old Mistakes",0,447,0,0,"australian psych, modern rock, neo-psychedelic, rock",52ojopYMUzeNcudsoz7O9D,0.47,0.809,0.49,151.836,363240
Tame Impala,The Less I Know The Better,650,502591,6276,663899,"australian psych, modern rock, neo-psychedelic, rock",6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,0.785,116.879,216320
Tamino,Chambers,46738,1099847,186037,3223,belgian indie,5qA1ZrjjVLh1cL9GZOFdNm,0.528,0.514,0.44,122.872,290933
Tamino,Cigar,1708,1242189,428498,687249,belgian indie,7F1wUwiqS0wHVCEOsKYWjm,0.583,0.385,0.221,77.972,247133
Tamino,Crocodile,17198,216091,202998,393198,belgian indie,6WCeFNVAXUtNczb7lqLiZU,0.621,0.8,0.968,149.91,235440
Tamino,Habibi,6143,326612,308310,617213,belgian indie,2sHYMLUd4nVLxHPKY05Ein,0.639,0.728,0.0996,103.966,129590
Tamino,Indigo Night,597,1283372,477040,615893,belgian indie,4Sf5gXjMvciYzNGSrQx7BK,0.54,0.33,0.164,111.827,255493
Tamino,Intervals,0,142972,2414,239721,belgian indie,5syVkLccLD9srZX0HX4V3X,0.44,0.386,0.136,154.893,216227
Tamino,Persephone,259279,368220,79422,552046,belgian indie,4U6TcZhrqEXYcgbf4TOi5i,0.609,0.21,0.148,123.835,305253
Tamino,The First Disciple,0,377191,2372,1036777,belgian indie,7le1XA2ry0hRzu0C4nlzQ4,0.465,0.575,0.177,95.995,243120
Tamino,Tummy,3121,600655,2333,164244,belgian indie,3WLW76a7K7krnGyF9s4lIk,0.584,0.638,0.43,149.7,167949
Tanerman,Keyfe Keder,0,265240,0,114468,,5DZ8ug1Bh7z6NY7EewHnO7,0.723,0.506,0.265,173.953,165947
Tanju Okan,Aski Bulacaksin,0,1087,0,0,"classic turkish pop, turkish jazz, turkish rock",52JtovKjp9UFj8BrnQ3ZWJ,0.613,0.787,0.86,110.214,279733
Tanju Okan,Hasret,0,0,182053,0,"classic turkish pop, turkish jazz, turkish rock",0Uxfa1tFzOQDr582qdHsOY,0.419,0.684,0.531,132.659,151200
Tanju Okan,Kadinim,0,1920,0,0,"classic turkish pop, turkish jazz, turkish rock",7honIRuEBaIQIgnpbzMYDC,0.3,0.159,0.123,57.876,225333
Tarkan,Adimi Kalbine Yaz,315967,0,0,0,turkish pop,4gXX2ayvtMf4Tc5DCSHFTH,0.745,0.913,0.759,118.032,312268
Tarkan,Dudu,279196,0,0,0,turkish pop,4lQsB3ERTWSNaAN1IkuNRl,0.668,0.828,0.393,140.042,211350
Tarkan,Gulumse Kaderine,0,0,0,62450,turkish pop,7qAygdKAINgN0spGCqsSS1,0.733,0.909,0.851,119.994,229486
Tarkan,Kuzu Kuzu,0,1045,0,0,turkish pop,3ajYmPDtB3P7JTPQ64Dr7P,0.705,0.883,0.73,93.909,233639
Tarkan,Sevdanin Son Vurusu,253960,0,0,0,turkish pop,435jLWpa59gZju0ls9wUW6,0.695,0.898,0.608,129.988,307252
Tash Sultana,Jungle,288657,0,231091,0,australian reggae fusion,3SkKLZFgKIY0DKX5Vro5jV,0.59,0.697,0.497,146.059,315599
Tash Sultana,Notion,511,1057665,655518,681998,australian reggae fusion,1hiWv5Nnas6JC3bIcRV0yh,0.19,0.398,0.0756,81.409,616861
Tate McRae,you broke me first,0,0,0,0,"alt z, pop",45bE4HXI0AwGZXfZtMp8JR,0.667,0.373,0.0823,124.148,169266
Taylor Swift,Bad Blood,0,3050,0,0,pop,273dCMFseLcVsoSWx59IoE,0.65,0.802,0.295,170.146,211933
Taylor Swift,I Did Something Bad,0,0,0,1120,pop,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,0.305,82.989,238253
Taylor Swift,Karma,0,0,0,560,pop,4i6cwNY6oIUU2XZxPIw82Y,0.615,0.616,0.0734,89.977,201493
Taylor Swift,Lavender Haze,0,0,0,202395,pop,5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,0.0976,96.985,202396
Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor's Version) (From The Vault),0,260669,0,0,pop,01K4zKU104LyJ8gMb7227B,0.606,0.377,0.446,101.96,258813
Taylor Swift,cardigan,0,170,0,158125,pop,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0.551,130.033,239560
Taylor Swift,exile (feat. Bon Iver),1835,1210368,53319,573767,pop,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,0.152,75.602,285634
Taylor Swift,peace,0,239792,234958,705262,pop,7MbT4I8qGntX4fMdqMQgke,0.647,0.272,0.339,150.044,234000
Taylor Swift,this is me trying,95585,1057270,8400,343689,pop,7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,0.412,135.886,195097
Teoman,Bana Oyle Bakma,0,0,0,212012,turkish rock,4DDMXN0aa2RLeR51FX186y,0.522,0.377,0.346,115.174,209816
Teoman,Bir Kis Sabahi,0,0,0,703,turkish rock,1Z9LBRj8lhzTOmf4nBo7tl,0.616,0.734,0.489,119.809,216880
Teoman,Coban Yildizi,0,2430,0,190680,turkish rock,1KE7c3NIUbKZMuQZsRRflk,0.387,0.502,0.206,119.871,190680
Teoman,Gemiler,0,0,0,77582,turkish rock,5wkURBVqKMaIZEsdJttxf9,0.42,0.689,0.207,159.886,151787
Teoman,Istanbul'da Sonbahar,0,0,0,200160,turkish rock,6EQViBA7L7cLeolEHn6XUc,0.665,0.415,0.213,99.933,200160
Teoman,N'apim Tabiatim Boyle,0,0,0,328801,turkish rock,6apxZC8Al86cGgjO7kODkj,0.598,0.628,0.43,138.889,210195
Teoman,Paramparca,0,0,0,2164,turkish rock,0vWr52Zx9XHl3qOVefySzY,0.7,0.794,0.82,94.985,232533
Teoman,Serseri,0,0,0,7434,turkish rock,3717eMglfGPYr9YKzdsiho,0.665,0.522,0.522,74.999,221155
Teoman,Sevdim Seni Bir Kere,0,0,0,252733,turkish rock,73Dq5bAe6PvhKstTc0sVkp,0.737,0.386,0.233,119.998,252733
Teoman,Yagmur,0,0,0,448,turkish rock,4FdTBb157sHXNA2cAmZ405,0.584,0.792,0.502,91.036,212427
Tepki,Lambalar Ve Kelebek,0,1727,0,0,"turkish hip hop, turkish trap",2kTwN4aDpAmCLVbVWAdb6j,0.717,0.44,0.217,83.924,179484
Teqkoi,You Broke My Heart Again,103400,0,0,0,"lo-fi chill, sad lo-fi",6qpT0nzHUn52gnSWYdbxF4,0.579,0.145,0.242,149.81,103400
Terror Squad,Lean Back,0,2965,0,0,"bronx hip hop, dirty south rap, hardcore hip hop, hip pop, southern hip hop",2Ozc0me9PV5vlt8cokwdvI,0.783,0.916,0.695,95.321,247427
Tevomxntana,Heaven Sent,41060,0,21041,0,emoplugg,2E90KUsor4U2abOJGFKtfx,0.642,0.742,0.407,78.858,232880
Tevvez,Glimmer of hope,0,84822,0,0,gym hardstyle,02p8XmQFdXsIlJ5x7kUjx6,0.39,0.568,0.0371,145.065,176280
Tevvez,Legend,0,18218,0,0,gym hardstyle,05EG9LwFCVjkoYEWzsrHHO,0.294,0.707,0.0395,149.94,189679
Tha Eastsidaz,"I Luv It (feat. Kokane, Sir Dogg & Snoopy Collins)",0,76025,24719,4244,"g funk, west coast rap",7nbH85acNzcX2WrjAHUVd3,0.889,0.713,0.436,102.028,298493
The 1975,About You,0,0,0,29320,"modern alternative rock, modern rock, pop, pov: indie, rock",1fDFHXcykq4iw8Gg7s5hG9,0.416,0.762,0.461,95.967,326491
The 1975,I'm In Love With You,0,0,0,206850,"modern alternative rock, modern rock, pop, pov: indie, rock",12g9IeQzX7xECLNxz8dpb5,0.668,0.902,0.913,119.008,262624
The 1975,Looking For Somebody (To Love),0,0,0,97682,"modern alternative rock, modern rock, pop, pov: indie, rock",0eNfURq0r0oNSwFyw1VuVT,0.522,0.957,0.917,170.91,178618
The 1975,Oh Caroline,0,0,0,810,"modern alternative rock, modern rock, pop, pov: indie, rock",14dJexYlvd3t3XAtD1pYW1,0.646,0.85,0.819,96.538,212568
The 1975,The 1975,0,0,0,250900,"modern alternative rock, modern rock, pop, pov: indie, rock",1fDFHXcykq4iw8Gg7s5hG9,0.416,0.762,0.461,95.967,326491
The 1975,When We Are Together,0,0,0,216586,"modern alternative rock, modern rock, pop, pov: indie, rock",5M5TD1Tlpcgq0Fj1l6Mz6Z,0.618,0.449,0.699,75.046,216587
The 502s,Enjoy the Ride,0,0,139507,0,,4wGSg2Qqpt2sGCWuAZj6EN,0.626,0.667,0.83,112.776,257631
The Anonymous,Green and Gold,704,0,9845,0,"early music ensemble, medieval, orthodox chant",3Ngi0BiTXP2WPpyBFN98sP,0.78,0.733,0.52,95.052,292133
The Architect,Dreader Than Dread,386443,0,63966,368436,"electro dub, hip-hop experimental",0BW2kb7IHdH2QnWwvXqeqe,0.759,0.668,0.32,95.113,184218
The Away Days,World Horizon,0,0,0,248746,"shoegaze, turkish alternative rock",5F3ZWSi2GAJ8h0nQze7UR9,0.496,0.703,0.335,96.971,248747
The Beatles,Blackbird - Remastered 2009,113743,0,0,0,"british invasion, classic rock, merseybeat, psychedelic rock, rock",5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,0.372,93.699,138387
The Beatles,Here Comes The Sun - Remastered 2009,1060,16939,5548,223711,"british invasion, classic rock, merseybeat, psychedelic rock, rock",6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,0.394,129.171,185733
The Beatles,Let It Be - Remastered 2009,243559,1766663,129200,549872,"british invasion, classic rock, merseybeat, psychedelic rock, rock",7iN1s7xHE4ifF5povM6A48,0.443,0.403,0.41,143.462,243027
